longitude,latitude,cluster
126.489223888889,33.492125,7
127.171466944444,35.8427169444444,183
127.446064166667,36.6332952777778,412
126.943936111111,37.536325,386
127.110869444444,36.9956722222222,9
126.777777777778,36.8791666666667,652
126.447980555556,37.4470591666667,2
127.006222222222,37.5597222222222,53
126.488457777778,37.4927522222222,336
127.0017,37.5671111111111,20
126.447980555556,37.4470591666667,2
126.922166666667,37.5550777777778,215
127.110316666667,37.5553611111111,51
126.984580555556,37.5635944444444,3
126.2478125,33.3948377777778,11
126.876316666667,37.481475,117
126.489444444444,33.4919444444444,7
126.422288888889,33.252425,132
126.490194444444,33.4832583333333,459
127.009455555556,37.2927916666667,653
126.994430555556,37.5610388888889,99
126.447702777778,37.4470591666667,2
129.021111111111,35.1063888888889,164
126.984580555556,37.5635944444444,3
127.050285555556,37.5054180555556,112
126.984458055556,37.5633594444444,3
126.807752777778,37.5623888888889,241
126.489472222222,33.4921922222222,7
126.984458055556,37.5633594444444,3
127.025304444444,37.5030580555556,63
127.250325,37.3383666666667,654
127.074666666667,37.2555444444444,43
129.375568333333,35.5452863888889,655
129.332740277778,35.4645836111111,656
126.656743888889,37.4517233333333,657
126.876316666667,37.481475,117
127.020110833333,37.5226125,160
126.972322222222,37.5537388888889,113
126.784344444444,37.4410666666667,581
126.698722777778,37.4746944444444,658
129.058045833333,35.1553888888889,62
126.988033333333,37.5423694444444,30
127.034446388889,37.5069691666667,34
127.055813888889,37.5896416666667,300
127.705527777778,38.1036388888889,118
126.807752777778,37.5623888888889,241
129.017256111111,35.0786133333333,282
127.171466944444,35.8427169444444,183
126.984458055556,37.5633594444444,3
126.447702777778,37.4470591666667,2
127.0575075,37.5105633333333,29
129.1475,35.5469444444444,659
126.915888888889,37.5543213888889,215
126.523983055556,33.510175,6
126.984580555556,37.5635944444444,3
126.786302777778,37.5851111111111,410
126.837694444444,37.5582277777778,553
127.055813888889,37.5896416666667,300
126.447702777778,37.4470591666667,2
126.962519166667,37.5241755555556,201
126.983002777778,37.5650722222222,3
127.040877777778,37.4743944444444,212
126.983002777778,37.5650722222222,3
126.9275,37.5241666666667,58
127.144521388889,37.4378425,660
126.447736111111,37.4470525,2
127.097777777778,37.5111386111111,10
126.976161666667,37.5564636111111,113
126.720936666667,37.6010752777778,661
126.797658333333,37.5611916666667,57
127.020963888889,37.5753666666667,375
127.034434722222,37.5071713888889,34
127.057575,37.5106333333333,29
128.623625277778,35.8586322222222,662
128.443811111111,36.1393888888889,368
128.088705833333,35.1836097222222,663
126.454871111111,37.4809286111111,321
126.447736111111,37.4470525,2
126.855833333333,34.1847222222222,664
126.489444444444,33.4919444444444,7
126.523983055556,33.510175,6
129.090966388889,35.2598602777778,665
127.006825,37.5647722222222,53
129.0353,35.1019611111111,49
127.006825,37.5647722222222,53
126.797658333333,37.5611916666667,57
127.097777777778,37.5111386111111,10
126.994166666667,37.5883333333333,87
126.978361388889,37.5698175,168
126.976161666667,37.5564636111111,113
126.915789166667,37.5178263888889,204
126.987231666667,37.5611330555556,3
126.437330277778,33.4606191666667,666
127.110319444444,37.5553888888889,51
128.35623166666699,36.119175,641
127.034155555556,37.2623,255
127.120294722222,37.3858588888889,292
126.966111111111,37.3555555555556,667
127.938141111111,37.3595988888889,668
127.110319444444,37.5553888888889,51
127.038277777778,37.6376611111111,669
127.037727777778,37.50845,34
126.786485833333,37.5047530555556,670
127.468888888889,36.8704027777778,671
126.468308888889,33.4801297222222,103
126.447980555556,37.4470591666667,2
126.49185,33.4875611111111,7
126.981327777778,37.5700333333333,168
126.49185,33.4875611111111,7
126.489444444444,33.4919444444444,7
126.972272222222,37.5718055555556,38
127.011406666667,37.5705813888889,80
126.489444444444,33.4919444444444,7
127.451069444444,36.6141083333333,672
126.961235,37.5719908333333,38
127.005105555556,37.5699166666667,20
127.680043611111,37.6454666666667,209
127.055813888889,37.5896416666667,300
126.797658333333,37.5611916666667,57
128.625680277778,34.8769375,673
126.672,37.4078055555556,674
128.676783333333,35.221325,361
126.489444444444,33.4919444444444,7
126.489472222222,33.4921922222222,7
129.091702777778,35.2392152777778,675
126.786498888889,37.6611288888889,676
128.3841,36.1196694444444,547
129.028669166667,35.1028058333333,49
126.954869444444,37.5124861111111,74
126.984580555556,37.5635944444444,3
126.984580555556,37.5635944444444,3
126.569497222222,33.5193027777778,383
127.489370833333,37.2487033333333,258
128.84052,35.0866127777778,33
127.006222222222,37.5597222222222,53
127.050355555556,37.5054180555556,112
126.935450833333,37.5773555555556,333
126.797658333333,37.5611916666667,57
129.160555555556,35.1597222222222,313
126.927777777778,37.4994444444444,73
127.057055555556,37.6668611111111,677
127.006222222222,37.5597222222222,53
127.006222222222,37.5597222222222,53
127.020110833333,37.5226125,160
129.234647222222,35.2650444444444,678
129.053638888889,35.0955877777778,679
126.533306388889,37.4851180555556,637
126.897510833333,37.4716686111111,119
129.086944444444,35.1358333333333,254
126.898321944444,37.4662641666667,448
126.978111111111,37.5697638888889,168
126.885422222222,37.5073638888889,44
126.944166666667,37.5386111111111,386
127.101397222222,37.5069491666667,13
126.797658333333,37.5611916666667,57
127.02915,37.5141125,195
126.491838888889,33.4875694444444,7
127.041420277778,37.5999947222222,599
127.068047222222,36.8117861111111,680
126.9275,37.5241666666667,58
127.101960555556,37.4011288888889,600
126.907075833333,37.4882244444444,261
126.984458055556,37.5633594444444,3
126.453172222222,33.2586833333333,596
127.122972222222,37.5303055555556,681
127.097777777778,37.5111386111111,10
127.028388611111,37.5059425,63
127.102575,37.4216666666667,682
126.984580555556,37.5635944444444,3
126.998055555556,37.535,76
127.011566666667,37.5708138888889,80
127.110993611111,37.5015661111111,683
127.171466944444,35.8427169444444,183
129.085188333333,35.2321447222222,684
126.953072777778,37.5433580555556,129
126.953227777778,37.5435805555556,129
127.006825,37.5647722222222,53
127.415734722222,36.7088230555556,685
128.331420833333,36.1250572222222,686
126.977795277778,37.5322402777778,125
129.161944444444,35.1602777777778,313
126.915888888889,37.5543213888889,215
126.972022222222,37.5788361111111,197
129.041094444444,35.116225,41
127.081627777778,37.5113472222222,82
129.051495833333,35.1579683333333,62
126.972547222222,37.5412916666667,50
126.524930555556,33.5161111111111,6
127.08005,37.6007111111111,376
126.870261111111,37.1628888888889,503
127.018716666667,37.5162027777778,562
127.03455,37.5279611111111,37
127.053191666667,37.5123472222222,29
126.524930555556,33.5161111111111,6
128.650486111111,35.2420277777778,687
126.524930555556,33.5161111111111,6
127.3311525,36.3516625,688
125.189280555556,34.6811019444444,689
127.037173333333,37.5007036111111,34
126.447981111111,37.4470591666667,2
127.041161111111,37.4927611111111,485
128.708305555556,35.8672055555556,108
127.037727777778,37.50845,34
127.001221111111,37.5059830555556,67
126.982505555556,37.5750216666667,66
126.489472222222,33.4921922222222,7
127.109983333333,37.3503861111111,273
127.085279166667,37.6022225,376
127.012897222222,37.5652138888889,1
126.984458055556,37.5633594444444,3
127.135947222222,36.8208888888889,690
126.915840277778,37.5543213888889,215
127.020110833333,37.5226125,160
126.984458055556,37.5633594444444,3
127.001221111111,37.5059830555556,67
126.934444444444,37.5586111111111,217
126.972966666667,37.3493972222222,667
127.065843888889,37.5100052777778,123
128.419647222222,36.1382138888889,691
127.027226388889,37.5252905555556,14
127.1585375,35.8491538888889,692
126.755413888889,37.3441638888889,394
129.1150025,35.14558,693
126.722095555556,37.5030144444444,353
127.040069444444,37.6567305555556,512
127.012789722222,37.5650213888889,1
127.0017,37.5671111111111,20
126.954087777778,37.2686497222222,694
126.976661111111,37.5646611111111,4
128.882115833333,35.2297519444444,695
126.984580555556,37.5635944444444,3
126.984580555556,37.5635944444444,3
126.921666666667,37.5288888888889,22
126.619837777778,37.6156013888889,696
126.443938888889,37.4555527777778,65
126.985572222222,37.5761305555556,66
127.659280555556,34.9124805555556,236
127.451355555556,36.30215,85
126.807744444444,37.5724472222222,205
126.815255,37.5239388888889,697
128.676783333333,35.221325,361
128.683305833333,37.6450119444444,218
126.743515833333,37.3445677777778,698
127.060216666667,37.3912916666667,699
126.983002777778,37.5650722222222,3
127.160477777778,37.2825527777778,491
127.127125,37.4487833333333,262
126.447981111111,37.4470591666667,2
127.065938888889,37.5100527777778,123
128.915835833333,35.1350013888889,700
126.447980555556,37.4470591666667,2
127.101166666667,37.5069444444444,13
126.919866666667,37.3999,552
126.984580555556,37.5635944444444,3
127.125966666667,37.3858083333333,292
127.01325,37.5652222222222,1
127.018716666667,37.5162027777778,562
128.694516944444,34.8902586111111,391
126.447702777778,37.4470591666667,2
126.953222222222,37.5435555555556,129
126.982197222222,37.56075,3
129.095109722222,35.1172572222222,89
126.735079444444,37.5330486111111,579
127.101397222222,37.5069491666667,13
126.935401666667,37.6024011111111,533
126.976661111111,37.5646611111111,4
127.037778055556,37.4700002777778,701
127.092518055556,36.4233591666667,630
127.053136111111,37.5251805555556,127
126.245577777778,33.3789111111111,299
126.453172222222,33.2586833333333,596
126.984458055556,37.5633594444444,3
127.057207777778,36.2251013888889,702
127.664332222222,34.7647519444444,270
126.732341666667,37.5433833333333,703
127.036130833333,37.5027841666667,34
127.027226388889,37.5252905555556,14
129.036688611111,35.1038313888889,49
127.0575075,37.5105633333333,29
126.447736111111,37.4470525,2
126.983002777778,37.5650722222222,3
126.730209166667,37.3628302777778,704
126.976525,37.5676666666667,168
126.983002777778,37.5650722222222,3
126.89754,37.5353997222222,35
126.786944444444,33.3980555555556,211
126.447736111111,37.4470525,2
126.915888888889,37.5543213888889,215
126.885438888889,37.4777055555556,69
129.055833888889,35.1555719444444,62
129.339444444444,35.6616666666667,309
126.988033333333,37.5423694444444,30
127.355788888889,37.2053655555556,513
126.9413,37.5608111111111,186
127.052736111111,37.8915536111111,705
126.984580555556,37.5635944444444,3
127.355788888889,37.2053655555556,513
126.898321944444,37.4662641666667,448
129.078093888889,35.2783188888889,706
127.077605555556,37.6187694444444,707
126.447736111111,37.4470525,2
126.688208611111,37.457465,708
126.491838888889,33.4875694444444,7
127.006222222222,37.5597222222222,53
126.832471111111,33.3260747222222,709
127.015839722222,37.5766938888889,375
126.443938888889,37.4555527777778,65
126.422288888889,33.252425,132
127.107363888889,37.5153944444444,492
126.903056111111,37.4916894444444,261
127.011102777778,37.4925777777778,494
126.982197222222,37.56075,3
126.447980555556,37.4470591666667,2
127.691860555556,36.9367611111111,710
127.110319444444,37.5553888888889,51
128.6839,35.2212194444444,361
126.982197222222,37.56075,3
127.006825,37.5647722222222,53
127.011177777778,37.5707916666667,80
126.447702777778,37.4470591666667,2
129.033954444444,35.1473194444444,711
129.161944444444,35.1602777777778,313
127.018722222222,37.5163611111111,562
126.489223888889,33.492125,7
126.412330277778,37.0002658333333,712
127.451355555556,36.30215,85
126.984580555556,37.5635944444444,3
126.443938888889,37.4555527777778,65
126.447980555556,37.4470591666667,2
127.035295,37.5622369444444,17
129.419983333333,35.503575,713
126.982605555556,37.2509722222222,378
126.447736111111,37.4470525,2
126.921861111111,37.5290833333333,22
126.8124,37.5773861111111,205
127.609286111111,37.46575,714
127.009193333333,37.5039116666667,67
127.041780555556,37.661575,512
126.935450833333,37.5773555555556,333
126.447702777778,37.4470591666667,2
127.01325,37.5652222222222,1
126.90267,33.4377497222222,603
126.975311111111,37.5638888888889,4
126.828925,37.62775,715
126.567810555556,36.3839822222222,551
126.468308888889,33.4801297222222,103
127.898969444444,34.7714805555556,716
129.223176388889,35.1922919444444,717
127.021697222222,37.4933222222222,56
129.424111111111,35.5161416666667,144
126.535462777778,37.4932713888889,637
127.110319444444,37.5553888888889,51
126.984458055556,37.5633594444444,3
128.825533333333,37.2145861111111,627
129.058065277778,35.1551036111111,62
127.053136111111,37.5251805555556,127
126.976661111111,37.5646611111111,4
129.041832777778,35.1185952777778,41
126.977386111111,37.40105,234
126.749148333333,37.5054358333333,88
128.980833333333,35.2111111111111,718
126.447702777778,37.4470591666667,2
126.982805555556,37.5650611111111,3
127.05775,37.5106583333333,29
127.050285555556,37.5054180555556,112
127.058836111111,37.5034138888889,112
126.937286111111,37.5557138888889,217
126.972022222222,37.5788361111111,197
128.504166666667,38.2088888888889,719
127.52281,37.6867,360
127.079252777778,37.6685027777778,720
126.443938888889,37.4555527777778,65
126.984458055556,37.5633594444444,3
126.447702777778,37.4470591666667,2
126.526233333333,33.5045972222222,121
126.976661111111,37.5646611111111,4
126.489472222222,33.4921922222222,7
126.2989125,33.9583544444444,93
126.524930555556,33.5161111111111,6
127.065843888889,37.5100052777778,123
126.526920833333,35.9480211111111,470
125.949328888889,37.0834047222222,721
126.9097275,37.3922425,722
126.994430555556,37.5610388888889,99
126.447736111111,37.4470525,2
126.894006666667,37.5123966666667,44
126.444716666667,37.2424116666667,68
126.447980555556,37.4470591666667,2
126.976661111111,37.5646611111111,4
126.994430555556,37.5610388888889,99
128.694516944444,34.8902586111111,391
127.0066825,37.5647272222222,53
126.4855575,33.4889127777778,7
127.074666666667,37.2555444444444,43
126.786944444444,33.3980555555556,211
126.443938888889,37.4555527777778,65
127.115727777778,37.3807666666667,25
127.2093,37.2350833333333,723
126.447980555556,37.4470591666667,2
126.997825,37.5351805555556,76
129.041094444444,35.116225,41
127.0017,37.5671111111111,20
127.036288888889,37.5028805555556,34
127.110319444444,37.5553888888889,51
126.837288333333,37.1475727777778,724
126.4855575,33.4889127777778,7
126.984580555556,37.5635944444444,3
126.361123888889,36.9947480555556,725
127.0575075,37.5105633333333,29
127.037708333333,37.5088388888889,34
126.920319444444,37.5508083333333,215
126.976438611111,37.5614444444444,4
128.779721944444,35.263055,726
128.428115833333,36.1372719444444,727
129.355215555556,35.6234930555556,728
126.987316666667,37.5613305555555,3
126.945155555556,37.5565833333333,186
127.031061111111,37.4994166666667,179
126.533306388889,37.4851180555556,637
126.447736111111,37.4470525,2
126.708485277778,37.4632761111111,220
126.524930555556,33.5161111111111,6
126.734711111111,37.5071627777778,81
125.1234125,34.0634266666667,729
129.139961111111,35.1684622222222,730
127.025544444444,37.5033055555556,63
129.339444444444,35.6616666666667,309
128.797221944444,35.5094438888889,731
126.994430555556,37.5610388888889,99
126.971668611111,37.5627827777778,4
126.892862222222,37.5209383333333,288
126.943977777778,37.3218277777778,732
127.034486111111,37.5278888888889,37
126.976053055556,37.5563566666667,113
127.281580833333,36.7619263888889,733
126.878322222222,35.1273333333333,15
126.997825,37.5351805555556,76
126.984458055556,37.5633594444444,3
127.041367777778,37.4929586111111,485
127.7375,34.8280555555556,734
127.284119444444,34.0499111111111,614
126.987308333333,37.5691583333333,84
127.112680555556,37.5306972222222,681
126.912480555556,37.5649,178
126.538595277778,33.5133130555556,39
126.972272222222,37.5718055555556,38
129.036688611111,35.1038313888889,49
127.110316666667,37.5553611111111,51
127.378988888889,36.3627222222222,735
126.888958333333,37.519275,288
126.984458055556,37.5633594444444,3
126.447980555556,37.4470591666667,2
126.447981111111,37.4470591666667,2
127.101960555556,37.4011288888889,600
127.07685,37.0351277777778,736
126.987316666667,37.5613305555555,3
126.984580555556,37.5635944444444,3
127.051953333333,37.56806,737
126.801770277778,37.3283619444444,738
127.215211666667,37.5970611111111,739
128.596411666667,35.9228033333333,740
127.21675,37.2867666666667,741
126.925861944444,37.5589216666667,55
129.424111111111,35.5161416666667,144
128.443934444444,36.1392105555556,368
127.105611111111,37.4636111111111,479
126.447702777778,37.4470591666667,2
126.461888333333,37.4388086111111,175
126.447980555556,37.4470591666667,2
126.797658333333,37.5611916666667,57
126.491838888889,33.4875694444444,7
127.489638888889,36.6338611111111,742
126.974846666667,37.5589316666667,113
127.018716666667,37.5162027777778,562
126.984458055556,37.5633594444444,3
128.614936111111,35.8547027777778,662
127.011406666667,37.5705813888889,80
126.976161666667,37.5564636111111,113
128.44354527777799,35.6701575,743
126.935450833333,37.5773555555556,333
127.1126725,37.5307141666667,681
126.784911944444,37.3003638888889,380
127.034434722222,37.5071713888889,34
126.443938888889,37.4555527777778,65
126.447702777778,37.4470591666667,2
126.605579444444,37.4548383333333,744
126.786302777778,37.5851111111111,410
126.489472222222,33.4921922222222,7
127.034444444444,37.5279166666667,37
127.426619722222,36.6514708333333,431
127.053136111111,37.5251805555556,127
126.983002777778,37.5650722222222,3
126.443938888889,37.4555527777778,65
126.983002777778,37.5650722222222,3
126.984580555556,37.5635944444444,3
126.922166666667,37.5550777777778,215
127.057108333333,37.5213055555556,127
127.010333333333,37.5536944444444,109
126.953705555556,37.4579305555556,72
127.030020277778,37.4961152777778,179
127.034434722222,37.5071713888889,34
126.984688888889,37.5670666666667,3
128.84052,35.0866127777778,33
128.416126944444,36.1386133333333,691
126.979666666667,37.5680111111111,168
126.987231666667,37.5611330555556,3
126.475603055556,37.4614241666667,365
126.447980555556,37.4470591666667,2
128.701853888889,35.1895255555556,75
126.907360555556,37.5167263888889,204
126.921946666667,37.5550077777778,215
126.606625,36.1572716666667,745
127.065843888889,37.5100052777778,123
126.976540555556,37.2153755555556,643
126.988344444444,37.5739122222222,66
127.034446388889,37.5069691666667,34
126.447981111111,37.4470591666667,2
127.278511388889,36.7326072222222,746
126.477376388889,37.4587483333333,365
128.708305555556,35.8672055555556,108
127.061660555556,37.2551763888889,219
126.480268611111,33.4788483333333,370
126.443938888889,37.4555527777778,65
127.053527777778,37.5839444444444,747
129.366585555556,36.0324652777778,748
126.966324166667,36.8320280555556,749
127.097777777778,37.5111386111111,10
129.161944444444,35.1602777777778,313
128.4151,36.1073222222222,177
126.878322222222,35.1273333333333,15
126.488457777778,37.4927522222222,336
126.984580555556,37.5635944444444,3
126.9244525,37.5213902777778,58
126.982505555556,37.5750216666667,66
127.058836111111,37.5034138888889,112
126.979666666667,37.5680111111111,168
126.895666666667,37.4926916666667,5
126.984458055556,37.5633594444444,3
126.443938888889,37.4555527777778,65
127.034166666667,37.5004722222222,179
127.105875,36.7974277777778,750
126.986836111111,37.5795777777778,66
127.0066825,37.5647272222222,53
129.247021666667,35.5187766666667,751
126.912248055556,37.56474,178
126.958853055556,37.3635841666667,165
127.110316666667,37.5553611111111,51
126.524930555556,33.5161111111111,6
126.953072777778,37.5433580555556,129
126.976661111111,37.5646611111111,4
126.795816388889,37.4762411111111,752
126.631200555556,37.4783113888889,638
127.010333333333,37.5536944444444,109
126.739456111111,36.9849825,753
127.012789722222,37.5650213888889,1
126.443938888889,37.4555527777778,65
126.569320555556,33.2489666666667,191
126.983002777778,37.5650722222222,3
127.421890277778,36.6413572222222,509
129.047561111111,35.1288358333333,754
126.490194444444,33.4832583333333,459
126.981328611111,37.5700433333333,168
127.097777777778,37.5111386111111,10
127.081461111111,37.230225,609
127.006222222222,37.5597222222222,53
126.851455555556,37.5536388888889,461
126.977952777778,37.5324027777778,125
126.60771722222201,37.3487536111111,326
127.034166666667,37.5004722222222,179
129.027475833333,35.0995863888889,49
126.447980555556,37.4470591666667,2
126.923211111111,37.5769861111111,374
129.165823888889,35.16232,313
126.524930555556,33.5161111111111,6
126.447736111111,37.4470525,2
126.9275,37.5241666666667,58
126.447702777778,37.4470591666667,2
127.100576666667,37.3516669444444,273
126.976661111111,37.5646611111111,4
126.443938888889,37.4555527777778,65
126.447702777778,37.4470591666667,2
126.987316666667,37.5613305555555,3
128.747558611111,35.8298569444445,755
129.099785277778,35.1297944444444,546
126.986685277778,37.5655794444444,3
126.742848888889,37.3893875,756
129.432005555556,35.5155444444444,144
126.932763888889,37.5502611111111,341
126.972272222222,37.5718055555556,38
126.787011111111,37.1841416666667,757
126.787003055556,37.3266961111111,525
129.132777777778,35.1677777777778,730
127.111074722222,37.3210855555556,758
127.026563888889,37.4988305555556,56
127.063963888889,37.5150833333333,123
126.984580555556,37.5635944444444,3
128.585,34.91,382
127.897515,37.3583563888889,598
126.936679444444,37.3902883333333,585
126.447702777778,37.4470591666667,2
126.524930555556,33.5161111111111,6
127.005105555556,37.5699166666667,20
128.547249722222,35.9241852777778,181
127.064316666667,37.14925,759
126.976661111111,37.5646611111111,4
126.987316666667,37.5613305555555,3
126.701365277778,37.42338,354
129.424111111111,35.5161416666667,144
126.443938888889,37.4555527777778,65
128.708305555556,35.8672055555556,108
127.685877777778,34.9286694444444,760
127.063597222222,37.6552583333333,414
127.101166666667,37.5069444444444,13
126.976661111111,37.5646611111111,4
126.490194444444,33.4832583333333,459
126.447981111111,37.4470591666667,2
126.99785,37.5351611111111,76
128.175763611111,36.1295488888889,761
127.034446388889,37.5069691666667,34
127.917777777778,36.9780555555556,762
126.491838888889,33.4875694444444,7
129.441682777778,35.5325025,597
126.982871944444,37.5660469444444,3
128.628294444444,35.881,222
126.984580555556,37.5635944444444,3
128.328526944444,37.5800322222222,526
126.9275,37.5241666666667,58
129.127522222222,35.1739061111111,413
127.012789722222,37.5650213888889,1
126.936997222222,37.5520444444444,217
128.486941666667,35.8424166666667,763
124.7441,37.9594388888889,158
126.701365277778,37.42338,354
126.447980555556,37.4470591666667,2
127.004658333333,37.5753361111111,20
129.115,35.1663888888889,764
127.039444444444,37.5274972222222,37
126.972272222222,37.5718055555556,38
126.982505555556,37.5750216666667,66
126.986608333333,37.5022111111111,328
127.057580555556,37.629075,765
128.982721944444,35.1660083333333,650
126.910255555556,37.5121527777778,204
127.03864,37.5234133333333,37
128.176731388889,36.4550738888889,766
126.931111111111,37.5197222222222,58
126.447736111111,37.4470525,2
126.921666666667,37.5288888888889,22
126.704898611111,37.4016816666667,767
126.972022222222,37.5788361111111,197
126.807752777778,37.5623888888889,241
128.957163333333,35.1840805555556,768
127.008813888889,37.5314722222222,439
126.902473888889,37.5069252777778,769
127.034188055556,37.5069602777778,34
128.600563611111,34.9025166666667,475
126.489444444444,33.4919444444444,7
126.895666666667,37.4926916666667,5
129.036743888889,35.1038275,49
126.797658333333,37.5611916666667,57
126.976053055556,37.5563566666667,113
127.03455,37.5279611111111,37
127.062666666667,37.1573611111111,190
126.918293888889,35.1462944444444,770
127.009433333333,37.5041166666667,67
126.447980555556,37.4470591666667,2
126.976661111111,37.5646611111111,4
126.984580555556,37.5635944444444,3
129.082068333333,35.1135475,405
129.036305555556,35.1124319444444,235
126.978348611111,37.5591830555556,113
127.076944722222,37.7558461111111,771
126.739456111111,36.9849825,753
126.8124,37.5773861111111,205
128.872805555556,35.2586388888889,772
126.927736111111,37.524325,58
127.468888888889,36.8704027777778,671
127.065843888889,37.5100052777778,123
127.020110833333,37.5226125,160
126.976661111111,37.5646611111111,4
126.407936111111,33.4169416666667,357
126.454871111111,37.4809286111111,321
128.481559722222,35.3729197222222,773
126.976661111111,37.5646611111111,4
126.975020277778,37.3797344444444,774
128.549116666667,38.1896944444444,775
127.101397222222,37.5069491666667,13
128.767649444444,35.2312716666667,776
126.707137222222,37.7777963888889,496
127.049652777778,37.5382722222222,777
127.015802777778,37.2656127777778,317
126.444716666667,37.2424116666667,68
126.422288888889,33.252425,132
127.375353055556,36.5161561111111,778
127.018716666667,37.5162027777778,562
127.058836111111,37.5034138888889,112
127.006825,37.5647722222222,53
126.987308333333,37.5691583333333,84
128.952994722222,35.1734497222222,98
127.055813888889,37.5896416666667,300
127.03455,37.5279611111111,37
126.907360555556,37.5167263888889,204
127.525915555556,34.9538347222222,779
127.042086111111,37.5019833333333,34
126.864574722222,37.5869761111111,54
126.807951111111,36.9425388888889,780
126.984458055556,37.5633594444444,3
126.9275,37.5241666666667,58
127.020163888889,37.5103638888889,63
126.945155555556,37.5565833333333,186
129.424111111111,35.5161416666667,144
126.851697222222,37.4743083333333,406
126.526233333333,33.5045972222222,121
127.096787777778,37.5118755555556,10
127.011102777778,37.4925777777778,494
127.075091666667,37.63925,781
127.065843888889,37.5100052777778,123
126.422288888889,33.252425,132
126.987308333333,37.5691583333333,84
126.976661111111,37.5646611111111,4
126.994430555556,37.5610388888889,99
128.796943888889,35.2088877777778,782
126.535462777778,37.4932713888889,637
126.987231666667,37.5611330555556,3
126.443938888889,37.4555527777778,65
127.053572222222,37.488275,647
127.451355555556,36.30215,85
126.598347222222,37.6905733333333,783
127.006222222222,37.5597222222222,53
126.907981111111,37.5528913888889,316
127.010333333333,37.5536944444444,109
127.000558333333,37.2700072222222,784
129.051083333333,35.1686,399
128.605325,35.2072861111111,785
127.125966666667,37.3858083333333,292
126.447736111111,37.4470525,2
126.972272222222,37.5718055555556,38
128.391208333333,36.09855,786
126.361123888889,36.9947480555556,725
126.707137222222,37.7779638888889,496
126.984458055556,37.5633594444444,3
126.911693333333,37.5583586111111,316
127.00167,37.5669611111111,20
127.171466944444,35.8427169444444,183
127.948972222222,37.3358722222222,787
126.819008333333,37.5539416666667,415
127.116361111111,37.1140388888889,446
128.676783333333,35.221325,361
126.902222222222,37.5347347222222,35
126.491838888889,33.4875694444444,7
126.979666666667,37.5680111111111,168
127.062302777778,37.6479166666667,414
127.01635,37.2839972222222,788
126.739456111111,36.9849825,753
128.84052,35.0866127777778,33
124.7441,37.9594388888889,158
126.983002777778,37.5650722222222,3
127.110316666667,37.5553611111111,51
126.641316666667,37.4623138888889,180
126.994430555556,37.5610388888889,99
127.126836111111,37.5490361111111,789
126.447980555556,37.4470591666667,2
126.984458055556,37.5633594444444,3
126.447736111111,37.4470525,2
126.988033333333,37.5423694444444,30
126.479233333333,33.4851663888889,364
127.097777777778,37.5111386111111,10
126.447981111111,37.4470591666667,2
127.041958611111,37.5019483333333,34
126.975020277778,37.3797344444444,774
126.912248055556,37.56474,178
127.493859722222,37.6781597222222,790
127.034155555556,37.2623,255
126.447981111111,37.4470591666667,2
126.865894444444,37.5510055555556,404
127.0532775,36.963135,425
126.945155555556,37.5565833333333,186
127.0744625,37.5308530555556,223
127.013261111111,37.662775,791
126.397127222222,33.4271847222222,327
128.985518888889,35.147705,484
127.058027222222,37.0796616666667,373
126.447980555556,37.4470591666667,2
126.984580555556,37.5635944444444,3
129.058045833333,35.1553888888889,62
128.688405555556,35.2418694444444,792
126.489444444444,33.4919444444444,7
126.838076111111,37.6541877777778,246
126.797658333333,37.5611916666667,57
126.443938888889,37.4555527777778,65
126.994430555556,37.5610388888889,99
128.902737777778,35.2499708333333,193
126.651855277778,37.3953558333333,793
126.748541388889,37.6761694444444,231
126.984458055556,37.5633594444444,3
126.976661111111,37.5646611111111,4
126.978111111111,37.5697638888889,168
127.053352777778,37.583895,747
126.972322222222,37.5537388888889,113
126.447702777778,37.4470591666667,2
128.340560555556,36.1250183333333,587
127.065843888889,37.5100052777778,123
126.651855277778,37.3953558333333,793
128.954831666667,35.1766355555556,98
126.447980555556,37.4470591666667,2
129.0353,35.1019611111111,49
126.907360555556,37.5167263888889,204
127.821477777778,37.4106858333333,560
126.9275,37.5241666666667,58
129.347275,35.5101166666667,794
126.447702777778,37.4470591666667,2
126.447702777778,37.4470591666667,2
128.600458333333,35.8354055555556,795
127.122792222222,37.5300252777778,681
126.921666666667,37.5288888888889,22
127.727784166667,37.8805752777778,796
126.922166666667,37.5550777777778,215
127.040563888889,37.5166061111111,169
127.0575075,37.5105633333333,29
128.683305833333,37.6450119444444,218
127.061366944444,37.2551916666667,219
126.784333888889,37.4411955555556,581
126.443938888889,37.4555527777778,65
126.447736111111,37.4470525,2
127.0575075,37.5105633333333,29
127.171466944444,35.8427169444444,183
126.984580555556,37.5635944444444,3
127.011177777778,37.5707916666667,80
127.063963888889,37.5150833333333,123
126.976661111111,37.5646611111111,4
126.447980555556,37.4470591666667,2
126.90267,33.4377497222222,603
126.918116111111,37.5266077777778,22
127.004465833333,37.5752836111111,20
129.128003333333,35.1742316666667,413
127.110319444444,37.5553888888889,51
126.447702777778,37.4470591666667,2
127.006825,37.5647722222222,53
127.011177777778,37.5707916666667,80
127.05775,37.5106583333333,29
127.052944444444,37.5252391666667,127
127.010333333333,37.5536944444444,109
128.1016,36.1289166666667,575
126.836344444444,37.5225972222222,797
126.447981111111,37.4470591666667,2
127.024231388889,37.5111786111111,63
127.025861111111,37.4921388888889,56
